text,label
main tumhari baat mani hai main manaya dil ko hai kais abs raho tum khush jahaan bhi ho mera tumhara tha bhi k,2
ulta beauti want help achiev goal ulta beauti excit announc open,1
tu gulam hi gulam rahega pappu khan ka mutr pe pakistan ja pappu khan ka kuch bhi nahi hoga pap,0
sir good human aapko jeet ki subhkamnay hum delhi wale ab dobara g,2
pta tha jawab nhi hoga koyi nhi jab desh 43 % crimin case wale,0
ooooo see queen # 1 trend ; happi 😭💕,2
riya shasha suvi next show k liy done kart hain 👌 nan,1
rathe apn pappu ki degre ka pata kr lo pehl thappad wo havard fail hai r agr padha bhi,0
kya kehna kya chaht ho pamphlet wali incid ke liy hum,1
meri geographi kamzor hoogi jo usski insta pic ke locat ko smjh nhi paaya locat mey soulmat likha tha aur pic nan,1
bjp ko jeetna tha wo jeet gai ab dekhna hai sarkar kashmir ki dhara 370 aur 35 par kya kadam uuthati hai aur r,1
dakho ajj kiss ki birthday ha jo sab ko wish karti ha happi birthday meeru ma'am nan,2
tum se kya matalab tumahari jeb se nahi jaa raha desh ke maha chor parti ke member chal bh,0
world milk day saturday movi worth watch celebr impact white revolut nan,1
ki bannu abhi b load shade gantoo thak hai yeh wapda wala hama bijali faraham nahi karthawapda wala bijali nan,1
abay kalay teri maa kidar bethi hai aaj took serious aray mazaq tha yer nan,1
rehn de beta tums na ho payega aisi nautankiyon aur vote bank polit karn walon ko janta ka jabab b,0
khud bi pakistani hon aur khud ko bi shumar krta,1
sir hardik subhkamnay aapko aapki sudh soch desh ke logo ka dil jeet liya har baar modi sarkar jha,2
lagta hai trp ki tension hogay hai godi media ko,0
andi chhi ye sapn dekhna band kar ab hamesha-2 bharat bhagva hi chayega ye 5 saal aur 10…,1
brook femal alway think right < < nan,1
jo sale khud mard n ho wo dusar ki maradangi ko lalakar hain bhosari pahal ye bata ki black money ka tune jo l,0
akash bhaiyaa satish mishra ka hata k chandersekh ko sath le loo bhramin kabhi bhi vote nhi krta,1
teen mah purva hospit ka udghatan hua tha magar aaj tak tala nahi khula hai kind doctor 's ko baha,0
coca cola pepsi good start like neat spirit good enough flavour drink,1
btw main pura articl padha bit kise n lassi vikreta ko forc nahi kiya ki ye particular cheeg mat,1
hey bhagwan aur p thakur jese gunda insan mp bangaya wah modiji wah nan,0
smriti je hum sab ko vishwa hai aap good better best kaam kareng hum prayagraj wasiyo,2
lost past month love crazi everybodi deserv happi nan,1
sheikh 350 ka target kaha ha pure wc kbhi bhi bn skta ha 😂 nan,1
5oul bilkul aik tou khud ki tention ooper se hostel wale baqi snake ajeeb depressor mart reht 😶😂 nan,0
zindagi jhand kr di hai club ne bhenchod lodu saal kisi din k nhi hai kola amn ozil guy play sund nan,0
bam bapu hai lekin stud launda get well soon sir nan,1
matlab hum 😲 main aik b chutti ni ki te iss month 😭 april tak e 18 ho gae 😩 nan,1
abhi bjp 18 mp se satisfi nahi hai abhi bjp ko bengal ki govt bhi chahiy aur kuch nahi bus ye usi ki,0
beti gayi maa ko chhodn usk ghar bete ne ki maa aur bahan ki pitai aur di abhadra galia,0
satan except hehe ❤️ hope good day bud ) nan,2
liver-pool trend tl kiska liver khrab ho gya bc itni raat ko nan,1
sid apka follow back pane k liy kya krna hoga asksid,1
congratul sir aaj ek bar fir hindustan ko vikash ki badhn k moka mila aap jais jansevk,2
mehra dear ji charvaka indian liber wish list hope fulfil wish,2
molvi aik beemari ha jis tarah apki taraf padri ju b insaaniyat ki tazleel ki ba,0
unemploy modi hein mumkin hein sad realiti,0
oye ja kam kar yeh foj ke waja se mulk bacha hua hy warna tum bhi afghani aurton ke tarah hath uper,0
k baap ka paysa nahi hy na lia awam k pays pay haram khuri karo aur karaoo nan,0
meri bai yai tradit show thodi hai yai world cup hain har,1
terri bhna ki choot pr suar hgakr tere mooh mai mai go 💩💩 madarchood knjrf ki oolad teri bibi ki,0
bahut khoob bjp jiti nahi balki vote loota hai agar jeet bina dhandh ke hui phir evm tamper kyo,0
# لیلۃ_القد insaan ki koshish sirf halaal haram ko janna hone chahiy kio rizq dene ka berra khud allah ne uth,1
jo nhi padht unko mai nhi kh sakta baaki hmare ghar parivaar koi intermedi se km padha nhi hai nan,1
wish veri extrem happi bless ramadan ramjaan month wow power celebr katri,2
better see birthday post z 🔚 daya im gon na unstan nan,1
inc maa k lodey 6283347818 haiga mera phone kr lvi fudu saala bkwaa maari ja rea loda nan,0
naz mahir patha nahi bela car se takraya slip hogaya bela aap itn careless kyse hosakt mahir ji nan,1
rofiqu mera jo 02-mar activ follow hai jaldi se follow karo yeh humar pyari sabka pupu hai bahht ach h nan,1
aur har jagah bjp ki ko mat blam kar agar teri tatti nahi aayegi bolega bjp walo gaa ba,0
entertain kar bsdk neend nahi aa rahi khud ko funni mant ho na — hi maanta hu koi aur nhi maanta 😂,0
786 shabbir miyan thank much & like poetri appreci boost zeal & motiv god bless nan,2
bhia koi aur news ho tho bathao spread fake,1
dhanyawaad guru ji aapki baatein sada hi hamara margdarshn karti hein radh radh hari hari,2
ye hona tha koochh log apn bachcho se bhi mar khayeng jab bachcha janega ki uska bap bhi unki b,0
shiri man ji ko grih mantri ki bahut bahut badhai bikebot compani cmd mr sanjay bhati bahut bada fr,2
paki twitter hate thing need realiz k aik galat insan ki islaaah k,0
barbaadi yes arsal hum naam sweet honey also meri jaani behan ha ye nan,2
pakistani cricket team se jeet ki ume rakhna smjho ek khusri se bachi ki ume rkhna jo kbhi pori nhi hoskti - ) nan,0
exact meant n .. # # aach din dream nan,2
maurya007 kya baat good expect rakhna changi gal hai nan,2
sah uvach ho apni poti ke sath sex krta wo mhanayk nhi smjhe aapko jo p,0
lord thank comfort word yes god 🙌🙌🙌 walkinginnew,2
birthday wish beauti kind heart garu may special day fill joy nan,2
chowkidaar aur uski paltan chor dhokebaaz crimin scamster feku comedian pappu killer hai nan,0
ab ak bar ni ham bar modi sharkar janta ke javab de diya ki kaun chor h aa gye desh ke chaukidar namo madi,0
aap sabhi pakistani logo ko pichwada bhut bhut mubarak ho btw outshallah boy play well 😂😂 pakistanith,0
humor rahul gandhi ka support se bada bevkoof koi nahi hota - albert chacha nan,0
dear cheif minist electr last 3 hrs aap aaiy baar vote maangn nan,0
mananiy pmo india apps ek anirudh hai ajj kal modi shaheeb app naam sah pura bharat main aggfa ch,1
muchongo murena vhana vhavho khevha vhari nnyo ua ima nga chiskop ndi yone love 😂😂😂😂😂😂😂😂 nan,1
haan bas,1
insan sai ji good morn 🌹🌹 seva simran da bal bkshna satguru ji 🙏 🙏 watersavingtipsbystramrahim nan,1
pak ne jeetna ha match shoaib akhtar said pakistan ne phanita na lgayaa mra nam chang kr dena nan,1
waah bhaiya mazza agya mast aesehi badht rho aag aap ye hota hai busi dialoug guru,2
muqarrar hai ke tu mu kar jayega aye dost tune dosti ke maayin hi badal diy fizugkbol befizul fizuliyat,1
ghuru ghantal hai saala bhagn ke firaq hai uae jaan mat dena chhodna mat sahab pak,0
shamshad bhai jindabaad rahul gandhi jindabad nan,1
kuch bolna kahi jaana ye aadmi ka khud ka nirnay hai jis bhi congressi ka mann hai boln ka wo,1
aabha bhai iski haalat thakur jaisi hai khujli lagi par khuja nahi sakta haat main jo nahi hai ! …,0
wo nahi bol rahi jis tarah se polic ki unnecessari troll kar rahe 's bad atleast,1
fm happi madaraka day m'press elewa regga apana lewa reg,2
train 54391 ki power fail ho gyi hai train bahjoi station pr khadi hai tatkal pow,1
ye bc jaltay han saray inko koi mu nai lagata tha kisi intern forum pay ye bahanay say jat,0
abdullah ekdum sahi pakd hai bhai perfect answer 😁😁 nan,1
modiji ko dhanyawaad aur suresh prabhuji se prarthana well pleas ignor thank sushma ma'am,1
arr apna failur nehru ke naam laga dete hai ye log gdp ki baat karo pichl,1
dall ja ab tu agl 5 sal tk maa chuda 2024 fir aaiyo aur fir chudwa ke jaiyo nan,0
thank much sir warm wish sabka saath + sabka vika + sabka visvash ( trust ) = victori bh,2
checkout super cute teaser new track ‘ kudiy ni feat come tomorrow kudiyeni ❤❤❤ meh nan,1
fizakhan dekho ye log aazadi ki baat kar rahe hai jink media ko isi aur pak armi oper karti hai kuch,0
cheat someon disgust hurt disrespect thing could ever someon say love nan,1
wahhh one fave moot din kita huhuhu ilysm,2
allah ki makhlloq pr ya unki zahiri shakhsiyat jo allah ne bnayi hai koi insan khu,1
ye b bc bhi kais kais mader c ko naukari rakhta hai nan,0
congratul 🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹 best prime minist world kuch logon ne es desh ko,2
aap sab ko shab e qadr mubarak ho duaon main yad rakhiy ga main agar koi ghalti ki ho ya kisi ka dil dukhaya ho,2
shame mamta aur kitn masoom logo ki hatyaay karogi kanoon n sambidhan k,0
lobe babi yash ❤️ aap toh mujhs bhi zyada cute ho 🤗 aapk liy bahut saar hug kiss 😘😘😘,2
mum saw girl wear rip jean like “ iss ke peech kutta laga tha isiliy jean phatt gayi ” 💀 nan,2
chep debat brillianc talent love african brother,2
media ko bhi naam lenaa nahi aataa pahali baar sunaa hai kyaa kai baar ho chukaa,0
damn n't know 's budday happi birthdayyyi boy ♥️ nan,2
modi sahab namaskar aapk baar sab ko pata hai ki aapk haath desh bahhot surkhsit hai hamaar desh ka naam,2
namaskar modiji proud gujarati resid uk deepli root india best india ther,2
odisha thank pm ji wish odisha spectacular perform odishaelections2019 congratu nan,2
wais bi tumhar jais journalist unko bezati karn ke liy tu bulat rahe ho bjp ki dalali karo,0
“ due high price “ bhadw sabs sasta public transport hai teri maa ki,0
hansraj total unfit bjp post 🤣 woh muslim ko galt nahin boln wala na koi bhadkau bhasan dene wala hai nan,0
best luck dear pakistani cricket team proud may allah give success wc insha allah nan,2
✨ * duaa goldmin ! *✨ * dua last hour friday accept ! * * dua fast person accept ! * * ca nan,1
pm modi gi app say nivadn hi ki kisano par dayan dane ki kirpa kare pura bharat ak mat hover app ko pm banyan lo,1
world best jameen contractor king heart 💓 🔨 pray naesamani nan,2
nice pictur alvida jumma mubarak ramadanmubarak hinahol hinakhan,2
bibi ye logon ka trend ni ye aik orat ne ghtea pun akheer ki ko hinda ka khtab milna chahy,1
raj reddi vikash dont influenc modi / shah nan,2
aur ko apni health pe dhyaan dena chahiy serv india well last 5 year minist get well soon nan,2
bahut bahut badhai priy modi ji janta jis bharos se aapko chuna hai unka dhyan,2
librandus still n't digest modi pm abhi suruvat hai 2040 tak bjp ko hi rahna hai nan,2
ji tumhar liy mayawati hi h baki bjp tumhar liy kch bhi krle tumko nhi dikhega bjp hi phle parti h,0
jo evm ki sarkaar ke dalal hai wo toh debat nahi kareng jo debat kareng wo desh drohi ba,0
pakistan team se kuch b expect ni kia ja skta jab jab expect kia inho ne izaat ka faloda hi bnaya 😑 nan,0
jit k liy modi ji ko bahut bahut subhkamnay bjp k sare mantriyo ko bhi hardik subhkamnay bjp votar chowkidar,2
jeet jaega l pool shaa allah nan,2
apn sad ka toti chek kiya hai ki usm se bund bund pani nikalta hai ki nahi,1
jaha tonti chor se leke chara ghotal ke samdhi aur bunglow chor laptop chor waha purn,0
chunki power star ki kabhi kam nahi hoti hai kyunki sabhi ki negat hoti hai aur jeev jantuon par depend hoti,1
bangal aur north east ke gaaon mein jake dekh illeg muslim immigr treat hindus bandar ke jais nachna bandh kar nan,0
hahahaha imagin would express oli face nahh damn cute 😍 nan,1
swear awkward kitna fuzool time hai logon ke pass jo doosron ki life mai itna interest rakht hain nan,0
yahi sab bakwa kar ke harwa diya congress ko nan,0
whi u like feku bjp minist mani bjp mps crimin record guy like druv rathe r far bet,1
hamara ye maanena rizk allah deta duniya hazaro religion hindu religion 300 tho,1
yhm ever 1that lie anyon brain know fake news one patiala babe nan,0
&,1
taseer happi birthday shahe baba spread messag human great human nan,1
sabir sahib ajkal chor crupt hi jhoomer bant hain nan,0
congratul good chanc see offici oath take houner pm sr jiii nan,2
14 year kidd modi hi jitega ek bar modi 14 year old bc yh ankal icecream ki bat ku nhi kr 🙄🙄🙄 nan,0
allah apka safar asaan kare aur umrah qabool kare ameen ajazkhankingdom,2
akhir risht itn nazuk hi kyu hote hain akhir hum rishto k zariy khud ko pura krne ki koshish hi kyu kart hain,1
awesom video hai style danc wanc sab awesom hai rahul aur aap toh pucho hi mat tammaam,2
hasiyat hawaldar fake-ass jihadi barrist 🤣🤣🤣🤣 nan,0
kutta jaisa halat ho gaya bhai tera khub bhonkta tha elect modi ko gali bakta tha ab teri hal,0
dear respwct pm sir bahut bahut mubarka ji parmatma aap ji nu iss tra hi te iss tau bhi vadh c,2
bilal give emoji ❤ love 😂 friend 🙈 crush 😒 hate 🙂 nice person abi band kro ye chutiyapa 😡😪… nan,0
aajtakno1 cg se 11me se 9 bjp sansad jite lekin 1 ko bhi cabinet jagah nhi mili pichhl cabinet bhi koi mantri nhi tha nan,1
dhobi ke kutt jaisi haalat ho gayi hai tum aapiyon ki fir bhi propaganda chalaan se baaj nahi aa,0
ajinkya rahan member team india world cup squad biggest mistak selectorsbecaus one pe,0
killer aquarium025 everafterr 233 kutta paal lo billi paal lo par aydii wadii galt fehmii na paloooo 😏😂 nan,1
bhaiya ab ye chamchagiri ki hadd h bjp walo se ye expect nahi kiya tha koi insaan,1
hi bakari thank follow earn point toward travel discount & free hotel stay,1
kal ko kahega khud hi vote karvao sarkar banalo bhai apni expri ho chuki tarikh ko renew karva raha communist nan,0
aap jais bhrasht neta desh k liy kuchh nahi kar sakt hain lakin desh ko jati dharm majhab k naam,0
ye dekh teri kayer pak fauj bhag gyr tumhar hi soldier ko chod de hass le ab ... …,0
phir v godi media ki ankh nahi khulegi 🤔🤔🤔 nan,1
isko gay bolk tune lgbtq walo ki insult ki hai nan,0
hey happi birthday 🎂🎁🎉 god bless u dear 🤗 bas ais hi khush rahouchalt puchalt raho 🐒 ki tarahlogo,2
shah ji karnataka mey 9 lingayath mp jeet kar aay hey aur umesh jhadav ji kalburgi se kharg ji ko ha,1
siddharth tu naya naya liber bana hai jyada uchal mat stop work netflix go give audit stupid rom com nan,0
aaag sweet thank ☺️🤗 nan,2
mam jamairaja 2 come true happi ko bahut zarurat hai iss show k,2
armi walo ki tu decenc b nahi hoti na k khud aajay jaisi nawaz share,0
let 's get readi tough decis ! ! ! india 's new home minist ! ! ! ! kis kis ko chahiy aazadi ? ? ? ? nan,1
sale harami tukd tukd urban naxalit ko kabhi jitn nahin dene harami teri jagah jail ha jaldi pahunchega nan,0
manzoorahm geo ch saab great slap face aawaz bradford uk taq pounchi hay dil khush k,2
congress ki haar ka sabs bada karn shirsh ke neta hain jo kursi se mart dum tak chipk rahna cha,0
ahh proud bb < 333 nan,2
maaro iss kutt ko milkar saar thhu h ais ghatia logo pe arr ye wo log h jo apni beti takk ko nhi chhodt,0
good morn sohn satgur bless sewa simran parmarth today nan,2
💖 good morn almighti papa ji 💖 🌲 plz bless & famili sewa sumiran parmarth ka ba nan,1
bio hi padhna tha scienc le lete tera biographi janna hein biolog nahi nan,1
aww happi happi birthday cuti pie happi like forev ❤ happybirthdaysonakshisinha,2
“ let throw trust god trust plenti room father home,2
n undermin democrat institut declar bjp win crea,0
ki zoya 'd bnd thi unfollow kese hue 15daystobharat nan,1
uski fikr chor k jo apki mulk mei choti bachio k rape ho ry hen uska koi qanoon bnae shame nan,0
baadshah tu nahi sudhrega bsdk nan,0
namaskar sir ji mere aur se aap ko ek requst hai lakhnpur se satwari chowk tak street light ka ka,2
possibl sabhi situatiin ko dkhne ke baad nd saari logic chz ke result ko jaannn ke baad aisa hona cha,1
kaah ka janhit ghotal baaj aur dhoka diya kisano ko law order maintain nan,1
q k modi ka yar pm bnta tu wo zrur invit krta usi half brdari ki taqreeb men nan,1
pakistan shameonyousarfrazeleven tums ni hoga beta wapi aa jao pakistan ko wese hee badnaam kr rhi ho,0
yogi ki aisi ki taisi,0
agar cm banaya hota pilot ko aur agar pilot defens polit nahi karega congress jitegi minor ko,2
unbeat 'm also big big fan nd alway support team nd,2
hume onelov coutur love love love photo ❤️ nan,1
- arey madam scooti ko break se rokt hai pairo se nahi ( papa ki pariyan ) -,1
tri today awesom exp hope use soon india,2
ab bolo khatri ab kya hua abhi tak toh apn ko bahut bada rule ka follow btaa kr hanumansingh ji ke kaam ko,1
beta padhai nahi karog toh tumhar gharp ac nahi hoga best scare tactic imo nan,1
kuch kutt ais hote h khud ko baba btate hai aur gaana pe danc krte h aur gaat h tu cheez badu h,0
kolapo n't still bad 2015 seem peopl reloc igbaja kamaya nan,1
best spi master visionari gen & true patriot allah darjaat buland kre a'meen,2
